0001	0.044763829	0.1936
0002	0.017784134	0.1804
0003	0.010828271	0.1878
0004	0.009736045	0.1892
0005	0.009042012	0.1887
0006	0.008562886	0.1887
0007	0.008185937	0.1878
0008	0.008000858	0.1883
0009	0.007732578	0.1888
0010	0.007617364	0.1869
0011	0.007402609	0.1880
0012	0.007317471	0.1886
0013	0.007160726	0.1878
0014	0.007119373	0.1869
0015	0.006984780	0.1878
0016	0.006925882	0.1868
0017	0.006802379	0.1886
0018	0.006778787	0.1881
0019	0.006658361	0.1888
0020	0.006671870	0.1881
0021	0.006650184	0.1905
0022	0.006428161	0.1890
0023	0.006361631	0.1882
0024	0.006298157	0.1883
0025	0.006391362	0.1879
0026	0.006228587	0.1871
0027	0.006280249	0.1866
0028	0.006106807	0.2013
0029	0.006149042	0.2001
0030	0.006040730	0.1876
0031	0.006016367	0.1871
0032	0.005985589	0.1883
0033	0.005973544	0.1874
0034	0.006036526	0.1868
0035	0.005834755	0.1897
0036	0.005839059	0.1894
0037	0.005790212	0.1884
0038	0.005721873	0.1896
0039	0.005735078	0.1884
0040	0.005673829	0.1879
0041	0.005621616	0.1880
0042	0.005617747	0.1879
0043	0.005679633	0.1884
0044	0.005604360	0.1867
0045	0.005684280	0.1885
0046	0.005539679	0.1877
0047	0.005492327	0.1871
0048	0.005530694	0.1890
0049	0.005461938	0.1879
0050	0.005494872	0.1885
0051	0.005479617	0.1884
0052	0.005399648	0.1879
0053	0.005395477	0.1892
0054	0.005424080	0.1883
0055	0.005365021	0.1878
0056	0.005366267	0.1878
0057	0.005330667	0.1887
0058	0.005273130	0.1881
0059	0.005308561	0.1880
0060	0.005292436	0.1872
0061	0.005272258	0.1875
0062	0.005263152	0.1879
0063	0.005173660	0.1891
0064	0.005190382	0.1874
0065	0.005189417	0.1880
0066	0.005183132	0.1891
0067	0.005208135	0.1866
0068	0.005242581	0.1885
0069	0.005159773	0.1881
0070	0.005094920	0.1877
0071	0.005130625	0.1874
0072	0.005049862	0.1882
0073	0.005074966	0.1883
0074	0.005118451	0.1890
0075	0.005107150	0.1877
0076	0.005052134	0.1868
0077	0.005051908	0.1878
0078	0.005042292	0.1877
0079	0.005052723	0.1886
0080	0.005028890	0.1883
0081	0.005009264	0.1876
0082	0.005011109	0.1909
0083	0.005021304	0.1880
0084	0.004961237	0.1869
0085	0.004988680	0.1862
0086	0.004966290	0.1860
0087	0.004969055	0.1870
0088	0.004957329	0.1863
0089	0.004971417	0.1870
0090	0.004890880	0.1871
0091	0.004911800	0.1881
0092	0.004905939	0.1874
0093	0.004886027	0.1871
0094	0.004907834	0.1868
0095	0.004894002	0.1856
0096	0.004874415	0.1855
0097	0.004841773	0.1870
0098	0.004928187	0.1881
0099	0.004870704	0.1869
0100	0.004820455	0.1866
0101	0.004823339	0.1876
0102	0.004851130	0.1877
0103	0.004846994	0.1866
0104	0.004803532	0.1865
0105	0.004800021	0.1863
0106	0.004843401	0.1863
0107	0.004832212	0.1867
0108	0.004828325	0.1867
0109	0.004773527	0.1869
0110	0.004792111	0.1869
0111	0.004764910	0.1853
0112	0.004789623	0.1879
0113	0.004762857	0.1870
0114	0.004770743	0.1859
0115	0.004737575	0.1860
0116	0.004713529	0.1865
0117	0.004743805	0.1867
0118	0.004733666	0.1866
0119	0.004740708	0.1875
0120	0.004734322	0.1870
0121	0.004740411	0.1871
0122	0.004691955	0.1866
0123	0.004704823	0.1864
0124	0.004665691	0.1864
0125	0.004701181	0.1875
0126	0.004700472	0.1868
0127	0.004678613	0.1867
0128	0.004675945	0.1886
0129	0.004663382	0.1875
0130	0.004693341	0.1879
0131	0.004633487	0.1860
0132	0.004667020	0.1878
0133	0.004685560	0.1868
0134	0.004661398	0.1868
0135	0.004639224	0.1866
0136	0.004607845	0.1865
0137	0.004607041	0.1874
0138	0.004633251	0.1874
0139	0.004626092	0.1872
0140	0.004628025	0.1875
0141	0.004611652	0.1876
0142	0.004606792	0.1871
0143	0.004637092	0.1873
0144	0.004641497	0.1880
0145	0.004599957	0.1876
0146	0.004609239	0.1876
0147	0.004562636	0.1871
0148	0.004557872	0.1869
0149	0.004561352	0.1873
0150	0.004595222	0.1883
0151	0.004580549	0.1868
0152	0.004566326	0.1865
0153	0.004590671	0.1861
0154	0.004566037	0.1875
0155	0.004543979	0.1879
0156	0.004571782	0.1865
0157	0.004557339	0.1868
0158	0.004550159	0.1876
0159	0.004534612	0.1865
0160	0.004528340	0.1859
0161	0.004519473	0.1866
0162	0.004560258	0.1862
0163	0.004528989	0.1859
0164	0.004544399	0.1881
0165	0.004522912	0.1870
0166	0.004532162	0.1864
0167	0.004506752	0.1870
0168	0.004538048	0.1872
0169	0.004516192	0.1879
0170	0.004506616	0.1868
0171	0.004484051	0.1866
0172	0.004493769	0.1873
0173	0.004495208	0.1873
0174	0.004492659	0.1871
0175	0.004513596	0.1867
0176	0.004473129	0.1887
0177	0.004501202	0.1876
0178	0.004492145	0.1858
0179	0.004500313	0.1867
0180	0.004459432	0.1867
0181	0.004441174	0.1861
0182	0.004455002	0.1867
0183	0.004464645	0.1870
0184	0.004443895	0.1863
0185	0.004431594	0.1878
0186	0.004439015	0.1868
0187	0.004447512	0.1873
0188	0.004452750	0.1864
0189	0.004452278	0.1870
0190	0.004466329	0.1879
0191	0.004453852	0.1865
0192	0.004467370	0.1865
0193	0.004442814	0.1877
0194	0.004451863	0.1874
0195	0.004439545	0.1870
0196	0.004413719	0.1868
0197	0.004395760	0.1869
0198	0.004425258	0.1875
0199	0.004395289	0.1869
0200	0.004446983	0.1873
0201	0.004419608	0.1868
0202	0.004392069	0.1862
0203	0.004441609	0.1865
0204	0.004398743	0.1866
0205	0.004399334	0.1873
0206	0.004385627	0.1864
0207	0.004385674	0.1874
0208	0.004387577	0.1874
0209	0.004356772	0.1869
0210	0.004381024	0.1861
0211	0.004368238	0.1853
0212	0.004370375	0.1870
0213	0.004381325	0.1878
0214	0.004417591	0.1870
0215	0.004373411	0.1873
0216	0.004349397	0.1869
0217	0.004384131	0.1868
0218	0.004362733	0.1880
0219	0.004320029	0.1870
0220	0.004341244	0.1867
0221	0.004359955	0.1863
0222	0.004350346	0.1878
0223	0.004364657	0.1876
0224	0.004339512	0.1868
0225	0.004344927	0.1868
0226	0.004370786	0.1865
0227	0.004361469	0.1873
0228	0.004346803	0.1862
0229	0.004317290	0.1861
0230	0.004360714	0.1867
0231	0.004363633	0.1870
0232	0.004296222	0.1868
0233	0.004328625	0.1866
0234	0.004330068	0.1878
0235	0.004343369	0.1874
0236	0.004297349	0.1871
0237	0.004323387	0.1876
0238	0.004313732	0.1865
0239	0.004339205	0.1883
0240	0.004311785	0.1870
0241	0.004310263	0.1867
0242	0.004302298	0.1857
0243	0.004302915	0.1877
0244	0.004281499	0.1869
0245	0.004302738	0.1867
0246	0.004306558	0.1873
0247	0.004309697	0.1871
0248	0.004290571	0.1870
0249	0.004312459	0.1862
0250	0.004309648	0.1867
0251	0.004296039	0.1877
0252	0.004278193	0.1877
0253	0.004290071	0.1872
0254	0.004290890	0.1868
0255	0.004283341	0.1862
0256	0.004281659	0.1871
0257	0.004288074	0.1872
0258	0.004319076	0.1865
0259	0.004255587	0.1872
0260	0.004271109	0.1877
0261	0.004291088	0.1868
0262	0.004263878	0.1877
0263	0.004259264	0.1865
0264	0.004293402	0.1863
0265	0.004280243	0.1868
0266	0.004250500	0.1872
0267	0.004268033	0.1866
0268	0.004247939	0.1872
0269	0.004248307	0.1863
0270	0.004269825	0.1866
0271	0.004257967	0.1867
0272	0.004266479	0.1864
0273	0.004243776	0.1871
0274	0.004246115	0.1869
0275	0.004247590	0.1867
0276	0.004286807	0.1875
0277	0.004247108	0.1872
0278	0.004263781	0.1884
0279	0.004250273	0.1882
0280	0.004249344	0.1883
0281	0.004239398	0.1892
0282	0.004223172	0.1874
0283	0.004233436	0.1872
0284	0.004253427	0.1873
0285	0.004255103	0.1870
0286	0.004226832	0.1878
0287	0.004247393	0.1869
0288	0.004232212	0.1870
0289	0.004223585	0.1875
0290	0.004222383	0.1865
0291	0.004252491	0.1865
0292	0.004217743	0.1876
0293	0.004205347	0.1869
0294	0.004214669	0.1872
0295	0.004235659	0.1866
0296	0.004212772	0.1871
0297	0.004218101	0.1879
0298	0.004237353	0.1875
0299	0.004212122	0.1870
0300	0.004219588	0.1872
0301	0.004207915	0.1869
0302	0.004228673	0.1881
0303	0.004196434	0.1870
0304	0.004222103	0.1874
0305	0.004202478	0.1869
0306	0.004190677	0.1863
0307	0.004197272	0.1870
0308	0.004218247	0.1868
0309	0.004206515	0.1880
0310	0.004189675	0.1870
0311	0.004182982	0.1874
0312	0.004205880	0.1862
0313	0.004185092	0.1868
0314	0.004203894	0.1862
0315	0.004176199	0.1876
0316	0.004188625	0.1872
0317	0.004189923	0.1868
0318	0.004182899	0.1866
0319	0.004189610	0.1858
0320	0.004213901	0.1856
0321	0.004196763	0.1868
0322	0.004187509	0.1865
0323	0.004156717	0.1883
0324	0.004176565	0.1873
0325	0.004199317	0.1864
0326	0.004169794	0.1878
0327	0.004175766	0.1968
0328	0.004174395	0.1945
0329	0.004155377	0.1949
0330	0.004173871	0.1978
0331	0.004158518	0.1875
0332	0.004179543	0.1851
0333	0.004173080	0.1910
0334	0.004167498	0.1890
0335	0.004167941	0.1876
0336	0.004169133	0.1983
0337	0.004167390	0.1913
0338	0.004168491	0.1889
0339	0.004198877	0.1975
0340	0.004146634	0.1913
0341	0.004182176	0.2085
0342	0.004162446	0.2099
0343	0.004164044	0.1924
0344	0.004161660	0.2105
0345	0.004176628	0.2019
0346	0.004159121	0.1990
0347	0.004153715	0.1949
0348	0.004168838	0.1948
0349	0.004153280	0.1924
0350	0.004154102	0.1898
0351	0.004158176	0.1940
0352	0.004134337	0.1914
0353	0.004159050	0.1931
0354	0.004142774	0.1948
0355	0.004155684	0.2053
0356	0.004167941	0.2044
0357	0.004118923	0.1939
0358	0.004137316	0.2011
0359	0.004135411	0.1894
0360	0.004131438	0.2000
0361	0.004134872	0.2004
0362	0.004140572	0.1881
0363	0.004135722	0.1853
0364	0.004144874	0.1860
0365	0.004116442	0.1920
0366	0.004119655	0.1915
0367	0.004127713	0.1858
0368	0.004139107	0.1920
0369	0.004137181	0.1927
0370	0.004125125	0.1901
0371	0.004133274	0.1890
0372	0.004123954	0.1894
0373	0.004126198	0.1902
0374	0.004136332	0.1894
0375	0.004141679	0.1894
0376	0.004130169	0.1963
0377	0.004118572	0.1952
0378	0.004131905	0.1891
0379	0.004106732	0.1880
0380	0.004113824	0.1860
0381	0.004134288	0.1925
0382	0.004121471	0.1841
0383	0.004113176	0.1854
0384	0.004123986	0.1846
0385	0.004117567	0.1865
0386	0.004128406	0.1850
0387	0.004101319	0.1855
0388	0.004106427	0.1856
0389	0.004112947	0.1854
0390	0.004123494	0.1842
0391	0.004092735	0.1944
0392	0.004115685	0.1880
0393	0.004104768	0.1857
0394	0.004122168	0.1857
0395	0.004102038	0.1851
0396	0.004104162	0.1853
0397	0.004109714	0.1866
0398	0.004122780	0.1844
0399	0.004104077	0.1851
0400	0.004107051	0.1862
0401	0.004101433	0.1859
0402	0.004101671	0.1973
0403	0.004124841	0.1938
0404	0.004102629	0.2002
